,DateTime,RealPower,EV_Power,Timestamp
19223,2019-06-14 18:15:00,54.874,0.0,1560536100000000000
19222,2019-06-14 18:30:00,57.138,0.0,1560537000000000000
19221,2019-06-14 18:45:00,56.93,0.0,1560537900000000000
19220,2019-06-14 19:00:00,56.646,2.05,1560538800000000000
19219,2019-06-14 19:15:00,54.042,6.15,1560539700000000000
19218,2019-06-14 19:30:00,56.241,6.15,1560540600000000000
19217,2019-06-14 19:45:00,53.908,6.15,1560541500000000000
19216,2019-06-14 20:00:00,54.859,6.15,1560542400000000000
19215,2019-06-14 20:15:00,53.784,6.15,1560543300000000000
19214,2019-06-14 20:30:00,58.382,0.0,1560544200000000000
19213,2019-06-14 20:45:00,58.029,0.0,1560545100000000000
19212,2019-06-14 21:00:00,56.967,0.0,1560546000000000000
19211,2019-06-14 21:15:00,50.356,6.15,1560546900000000000
19210,2019-06-14 21:30:00,53.356,0.0,1560547800000000000
19209,2019-06-14 21:45:00,50.279,0.0,1560548700000000000
19208,2019-06-14 22:00:00,50.423,0.0,1560549600000000000
19207,2019-06-14 22:15:00,50.239,0.0,1560550500000000000
19206,2019-06-14 22:30:00,49.962,0.0,1560551400000000000
19205,2019-06-14 22:45:00,50.035,0.0,1560552300000000000
19204,2019-06-14 23:00:00,49.55,0.0,1560553200000000000
19203,2019-06-14 23:15:00,49.452,0.0,1560554100000000000
19202,2019-06-14 23:30:00,49.224,0.0,1560555000000000000
19201,2019-06-14 23:45:00,48.701,0.0,1560555900000000000
19200,2019-06-15 00:00:00,49.097,0.0,1560556800000000000
19199,2019-06-15 00:15:00,48.859,0.0,1560557700000000000
19198,2019-06-15 00:30:00,49.392,0.0,1560558600000000000
19197,2019-06-15 00:45:00,49.054,0.0,1560559500000000000
19196,2019-06-15 01:00:00,48.987,0.0,1560560400000000000
19195,2019-06-15 01:15:00,49.103,0.0,1560561300000000000
19194,2019-06-15 01:30:00,49.751,0.0,1560562200000000000
19193,2019-06-15 01:45:00,49.121,0.0,1560563100000000000
19192,2019-06-15 02:00:00,49.598,0.0,1560564000000000000
19191,2019-06-15 02:15:00,49.118,0.0,1560564900000000000
19190,2019-06-15 02:30:00,49.094,0.0,1560565800000000000
19189,2019-06-15 02:45:00,48.792,0.0,1560566700000000000
19188,2019-06-15 03:00:00,48.7,0.0,1560567600000000000
19187,2019-06-15 03:15:00,48.982,0.0,1560568500000000000
19186,2019-06-15 03:30:00,48.629,0.0,1560569400000000000
19185,2019-06-15 03:45:00,48.43,0.0,1560570300000000000
19184,2019-06-15 04:00:00,48.599,0.0,1560571200000000000
19183,2019-06-15 04:15:00,48.839,0.0,1560572100000000000
19182,2019-06-15 04:30:00,48.84,0.0,1560573000000000000
19181,2019-06-15 04:45:00,49.122,0.0,1560573900000000000
19180,2019-06-15 05:00:00,48.782,0.0,1560574800000000000
19179,2019-06-15 05:15:00,49.141,0.0,1560575700000000000
19178,2019-06-15 05:30:00,50.008,0.0,1560576600000000000
19177,2019-06-15 05:45:00,50.648,0.0,1560577500000000000
19176,2019-06-15 06:00:00,51.268,0.0,1560578400000000000
19175,2019-06-15 06:15:00,52.041,0.0,1560579300000000000
19174,2019-06-15 06:30:00,55.864,0.0,1560580200000000000
19173,2019-06-15 06:45:00,55.863,1.2,1560581100000000000
19172,2019-06-15 07:00:00,57.693,3.2,1560582000000000000
19171,2019-06-15 07:15:00,55.549,3.6,1560582900000000000
19170,2019-06-15 07:30:00,52.902,3.2,1560583800000000000
19169,2019-06-15 07:45:00,54.074,3.6,1560584700000000000
19168,2019-06-15 08:00:00,52.781,4.39,1560585600000000000
19167,2019-06-15 08:15:00,58.04,6.16,1560586500000000000
19166,2019-06-15 08:30:00,57.313,5.76,1560587400000000000
19165,2019-06-15 08:45:00,59.187,6.16,1560588300000000000
19164,2019-06-15 09:00:00,56.215,5.76,1560589200000000000
19163,2019-06-15 09:15:00,55.414,6.16,1560590100000000000
19162,2019-06-15 09:30:00,54.991,5.76,1560591000000000000
19161,2019-06-15 09:45:00,52.944,6.16,1560591900000000000
19160,2019-06-15 10:00:00,53.169,6.16,1560592800000000000
19159,2019-06-15 10:15:00,52.068,5.76,1560593700000000000
19158,2019-06-15 10:30:00,50.363,6.16,1560594600000000000
19157,2019-06-15 10:45:00,54.949,4.24,1560595500000000000
19156,2019-06-15 11:00:00,54.737,3.2,1560596400000000000
19155,2019-06-15 11:15:00,54.478,3.2,1560597300000000000
19154,2019-06-15 11:30:00,55.183,3.2,1560598200000000000
19153,2019-06-15 11:45:00,54.419,3.2,1560599100000000000
19152,2019-06-15 12:00:00,56.19,3.2,1560600000000000000
19151,2019-06-15 12:15:00,56.329,3.6,1560600900000000000
19150,2019-06-15 12:30:00,54.619,4.05,1560601800000000000
19149,2019-06-15 12:45:00,55.769,5.97,1560602700000000000
19148,2019-06-15 13:00:00,55.942,6.37,1560603600000000000
19147,2019-06-15 13:15:00,55.958,10.11,1560604500000000000
19146,2019-06-15 13:30:00,54.821,12.6,1560605400000000000
19145,2019-06-15 13:45:00,55.045,13.0,1560606300000000000
19144,2019-06-15 14:00:00,54.332,11.4,1560607200000000000
19143,2019-06-15 14:15:00,53.728,14.32,1560608100000000000
19142,2019-06-15 14:30:00,55.758,15.55,1560609000000000000
19141,2019-06-15 14:45:00,54.28,15.55,1560609900000000000
19140,2019-06-15 15:00:00,55.673,15.55,1560610800000000000
19139,2019-06-15 15:15:00,55.881,15.55,1560611700000000000
19138,2019-06-15 15:30:00,54.161,15.55,1560612600000000000
19137,2019-06-15 15:45:00,56.048,15.55,1560613500000000000
19136,2019-06-15 16:00:00,54.48,15.55,1560614400000000000
19135,2019-06-15 16:15:00,54.178,12.99,1560615300000000000
19134,2019-06-15 16:30:00,55.181,11.38,1560616200000000000
19133,2019-06-15 16:45:00,52.776,6.15,1560617100000000000
19132,2019-06-15 17:00:00,54.886,6.15,1560618000000000000
19131,2019-06-15 17:15:00,53.832,6.15,1560618900000000000
19130,2019-06-15 17:30:00,54.155,6.15,1560619800000000000
19129,2019-06-15 17:45:00,54.504,8.27,1560620700000000000
19128,2019-06-15 18:00:00,52.56,9.33,1560621600000000000
19127,2019-06-15 18:15:00,54.081,9.33,1560622500000000000
19126,2019-06-15 18:30:00,53.588,6.88,1560623400000000000
19125,2019-06-15 18:45:00,57.011,3.19,1560624300000000000
19124,2019-06-15 19:00:00,56.422,3.19,1560625200000000000
19123,2019-06-15 19:15:00,54.796,2.09,1560626100000000000
19122,2019-06-15 19:30:00,60.078,0.0,1560627000000000000
19121,2019-06-15 19:45:00,61.755,0.0,1560627900000000000
19120,2019-06-15 20:00:00,58.891,0.0,1560628800000000000
19119,2019-06-15 20:15:00,62.311,0.0,1560629700000000000
19118,2019-06-15 20:30:00,57.879,0.0,1560630600000000000
19117,2019-06-15 20:45:00,56.906,0.0,1560631500000000000
19116,2019-06-15 21:00:00,59.268,0.0,1560632400000000000
19115,2019-06-15 21:15:00,57.443,0.0,1560633300000000000
19114,2019-06-15 21:30:00,57.156,0.0,1560634200000000000
19113,2019-06-15 21:45:00,59.942,0.0,1560635100000000000
19112,2019-06-15 22:00:00,56.797,0.0,1560636000000000000
19111,2019-06-15 22:15:00,58.171,0.0,1560636900000000000
19110,2019-06-15 22:30:00,57.814,0.0,1560637800000000000
19109,2019-06-15 22:45:00,55.862,0.0,1560638700000000000
19108,2019-06-15 23:00:00,57.122,0.0,1560639600000000000
19107,2019-06-15 23:15:00,54.517,0.0,1560640500000000000
19106,2019-06-15 23:30:00,56.205,0.0,1560641400000000000
19105,2019-06-15 23:45:00,54.244,0.0,1560642300000000000
19104,2019-06-16 00:00:00,55.861,0.0,1560643200000000000
19103,2019-06-16 00:15:00,54.383,0.0,1560644100000000000
19102,2019-06-16 00:30:00,56.416,0.0,1560645000000000000
19101,2019-06-16 00:45:00,55.265,0.0,1560645900000000000
19100,2019-06-16 01:00:00,54.214,0.0,1560646800000000000
19099,2019-06-16 01:15:00,55.632,0.0,1560647700000000000
19098,2019-06-16 01:30:00,53.909,0.0,1560648600000000000
19097,2019-06-16 01:45:00,55.596,0.0,1560649500000000000
19096,2019-06-16 02:00:00,54.27,0.0,1560650400000000000
19095,2019-06-16 02:15:00,55.199,0.0,1560651300000000000
19094,2019-06-16 02:30:00,53.812,0.0,1560652200000000000
19093,2019-06-16 02:45:00,55.308,0.0,1560653100000000000
19092,2019-06-16 03:00:00,53.003,0.0,1560654000000000000
19091,2019-06-16 03:15:00,54.487,0.0,1560654900000000000
19090,2019-06-16 03:30:00,52.548,0.0,1560655800000000000
19089,2019-06-16 03:45:00,53.978,0.0,1560656700000000000
19088,2019-06-16 04:00:00,51.821,0.0,1560657600000000000
19087,2019-06-16 04:15:00,53.935,0.0,1560658500000000000
19086,2019-06-16 04:30:00,52.344,0.0,1560659400000000000
19085,2019-06-16 04:45:00,53.916,0.0,1560660300000000000
19084,2019-06-16 05:00:00,52.052,0.0,1560661200000000000
19083,2019-06-16 05:15:00,53.697,0.0,1560662100000000000
19082,2019-06-16 05:30:00,52.451,0.0,1560663000000000000
19081,2019-06-16 05:45:00,54.938,0.0,1560663900000000000
19080,2019-06-16 06:00:00,52.858,0.0,1560664800000000000
19079,2019-06-16 06:15:00,55.13,0.0,1560665700000000000
19078,2019-06-16 06:30:00,54.228,0.0,1560666600000000000
19077,2019-06-16 06:45:00,56.657,0.0,1560667500000000000
19076,2019-06-16 07:00:00,58.64,0.0,1560668400000000000
19075,2019-06-16 07:15:00,56.563,0.0,1560669300000000000
19074,2019-06-16 07:30:00,57.599,0.0,1560670200000000000
19073,2019-06-16 07:45:00,55.04,0.0,1560671100000000000
19072,2019-06-16 08:00:00,52.737,0.0,1560672000000000000
19071,2019-06-16 08:15:00,54.349,0.0,1560672900000000000
19070,2019-06-16 08:30:00,52.524,0.0,1560673800000000000
19069,2019-06-16 08:45:00,54.2,0.0,1560674700000000000
19068,2019-06-16 09:00:00,52.599,0.0,1560675600000000000
19067,2019-06-16 09:15:00,53.453,0.0,1560676500000000000
19066,2019-06-16 09:30:00,51.695,0.0,1560677400000000000
19065,2019-06-16 09:45:00,53.045,0.0,1560678300000000000
19064,2019-06-16 10:00:00,52.152,0.0,1560679200000000000
19063,2019-06-16 10:15:00,53.422,0.0,1560680100000000000
19062,2019-06-16 10:30:00,52.366,0.0,1560681000000000000
19061,2019-06-16 10:45:00,53.253,0.0,1560681900000000000
19060,2019-06-16 11:00:00,53.233,0.0,1560682800000000000
19059,2019-06-16 11:15:00,49.621,8.0,1560683700000000000
19058,2019-06-16 11:30:00,57.293,0.0,1560684600000000000
19057,2019-06-16 11:45:00,55.578,0.0,1560685500000000000
19056,2019-06-16 12:00:00,58.266,0.0,1560686400000000000
19055,2019-06-16 12:15:00,57.993,0.0,1560687300000000000
19054,2019-06-16 12:30:00,55.907,0.0,1560688200000000000
19053,2019-06-16 12:45:00,56.137,0.0,1560689100000000000
19052,2019-06-16 13:00:00,53.432,0.0,1560690000000000000
19051,2019-06-16 13:15:00,54.734,0.0,1560690900000000000
19050,2019-06-16 13:30:00,53.921,0.0,1560691800000000000
19049,2019-06-16 13:45:00,53.37,0.0,1560692700000000000
19048,2019-06-16 14:00:00,55.599,0.0,1560693600000000000
19047,2019-06-16 14:15:00,53.151,0.0,1560694500000000000
19046,2019-06-16 14:30:00,53.715,2.1,1560695400000000000
19045,2019-06-16 14:45:00,54.392,2.1,1560696300000000000
19044,2019-06-16 15:00:00,52.009,5.97,1560697200000000000
19043,2019-06-16 15:15:00,54.483,10.19,1560698100000000000
19042,2019-06-16 15:30:00,53.716,11.94,1560699000000000000
19041,2019-06-16 15:45:00,55.429,11.94,1560699900000000000
19040,2019-06-16 16:00:00,56.016,11.94,1560700800000000000
19039,2019-06-16 16:15:00,55.391,11.94,1560701700000000000
19038,2019-06-16 16:30:00,52.946,6.46,1560702600000000000
19037,2019-06-16 16:45:00,54.758,0.68,1560703500000000000
19036,2019-06-16 17:00:00,53.671,0.0,1560704400000000000
19035,2019-06-16 17:15:00,53.307,0.0,1560705300000000000
19034,2019-06-16 17:30:00,55.15,0.0,1560706200000000000
19033,2019-06-16 17:45:00,52.728,0.0,1560707100000000000
19032,2019-06-16 18:00:00,54.13,0.0,1560708000000000000
19031,2019-06-16 18:15:00,54.864,0.0,1560708900000000000
19030,2019-06-16 18:30:00,52.51,0.0,1560709800000000000
19029,2019-06-16 18:45:00,54.265,0.0,1560710700000000000
19028,2019-06-16 19:00:00,52.918,0.0,1560711600000000000
19027,2019-06-16 19:15:00,55.125,0.0,1560712500000000000
19026,2019-06-16 19:30:00,54.478,0.0,1560713400000000000
19025,2019-06-16 19:45:00,53.275,0.0,1560714300000000000
19024,2019-06-16 20:00:00,56.737,0.0,1560715200000000000
19023,2019-06-16 20:15:00,53.066,0.0,1560716100000000000
19022,2019-06-16 20:30:00,59.19,0.0,1560717000000000000
19021,2019-06-16 20:45:00,54.65,0.0,1560717900000000000
19020,2019-06-16 21:00:00,57.226,0.0,1560718800000000000
19019,2019-06-16 21:15:00,55.686,0.0,1560719700000000000
19018,2019-06-16 21:30:00,54.866,0.0,1560720600000000000
19017,2019-06-16 21:45:00,54.98,0.0,1560721500000000000
19016,2019-06-16 22:00:00,54.601,0.0,1560722400000000000
19015,2019-06-16 22:15:00,55.828,0.0,1560723300000000000
19014,2019-06-16 22:30:00,53.97,0.0,1560724200000000000
19013,2019-06-16 22:45:00,53.898,0.0,1560725100000000000
19012,2019-06-16 23:00:00,52.764,0.0,1560726000000000000
19011,2019-06-16 23:15:00,53.177,0.0,1560726900000000000
19010,2019-06-16 23:30:00,52.415,0.0,1560727800000000000
19009,2019-06-16 23:45:00,52.762,0.0,1560728700000000000
19008,2019-06-17 00:00:00,52.796,0.0,1560729600000000000
19007,2019-06-17 00:15:00,52.126,0.0,1560730500000000000
19006,2019-06-17 00:30:00,53.065,0.0,1560731400000000000
19005,2019-06-17 00:45:00,52.245,0.0,1560732300000000000
19004,2019-06-17 01:00:00,53.196,0.0,1560733200000000000
19003,2019-06-17 01:15:00,52.645,0.0,1560734100000000000
19002,2019-06-17 01:30:00,52.623,0.0,1560735000000000000
19001,2019-06-17 01:45:00,51.958,0.0,1560735900000000000
19000,2019-06-17 02:00:00,52.313,0.0,1560736800000000000
18999,2019-06-17 02:15:00,51.301,0.0,1560737700000000000
18998,2019-06-17 02:30:00,52.062,0.0,1560738600000000000
18997,2019-06-17 02:45:00,51.488,0.0,1560739500000000000
18996,2019-06-17 03:00:00,51.925,0.0,1560740400000000000
18995,2019-06-17 03:15:00,51.066,0.0,1560741300000000000
18994,2019-06-17 03:30:00,51.053,0.0,1560742200000000000
18993,2019-06-17 03:45:00,51.755,0.0,1560743100000000000
18992,2019-06-17 04:00:00,51.457,0.0,1560744000000000000
18991,2019-06-17 04:15:00,51.084,0.0,1560744900000000000
18990,2019-06-17 04:30:00,50.488,0.0,1560745800000000000
18989,2019-06-17 04:45:00,50.641,0.0,1560746700000000000
18988,2019-06-17 05:00:00,51.165,0.0,1560747600000000000
18987,2019-06-17 05:15:00,51.398,0.0,1560748500000000000
18986,2019-06-17 05:30:00,51.63,0.38,1560749400000000000
18985,2019-06-17 05:45:00,52.416,5.67,1560750300000000000
18984,2019-06-17 06:00:00,52.785,5.67,1560751200000000000
18983,2019-06-17 06:15:00,52.635,5.67,1560752100000000000
18982,2019-06-17 06:30:00,44.76,5.67,1560753000000000000
18981,2019-06-17 06:45:00,52.487,5.67,1560753900000000000
18980,2019-06-17 07:00:00,51.661,5.67,1560754800000000000
18979,2019-06-17 07:15:00,51.984,5.67,1560755700000000000
18978,2019-06-17 07:30:00,54.027,5.67,1560756600000000000
18977,2019-06-17 07:45:00,50.091,4.48,1560757500000000000
18976,2019-06-17 08:00:00,55.078,3.3,1560758400000000000
18975,2019-06-17 08:15:00,51.821,6.29,1560759300000000000
18974,2019-06-17 08:30:00,51.947,14.86,1560760200000000000
18973,2019-06-17 08:45:00,52.877,18.68,1560761100000000000
18972,2019-06-17 09:00:00,52.821,19.88,1560762000000000000
18971,2019-06-17 09:15:00,54.1,14.21,1560762900000000000
18970,2019-06-17 09:30:00,52.129,19.58,1560763800000000000
18969,2019-06-17 09:45:00,52.631,16.72,1560764700000000000
18968,2019-06-17 10:00:00,54.836,17.28,1560765600000000000
18967,2019-06-17 10:15:00,51.489,12.75,1560766500000000000
18966,2019-06-17 10:30:00,50.547,14.3,1560767400000000000
18965,2019-06-17 10:45:00,54.152,10.3,1560768300000000000
18964,2019-06-17 11:00:00,58.608,7.87,1560769200000000000
18963,2019-06-17 11:15:00,51.25,19.27,1560770100000000000
18962,2019-06-17 11:30:00,49.559,16.5,1560771000000000000
18961,2019-06-17 11:45:00,59.199,8.34,1560771900000000000
18960,2019-06-17 12:00:00,54.26,11.32,1560772800000000000
18959,2019-06-17 12:15:00,57.425,11.72,1560773700000000000
18958,2019-06-17 12:30:00,56.993,8.89,1560774600000000000
18957,2019-06-17 12:45:00,58.881,4.4,1560775500000000000
18956,2019-06-17 13:00:00,54.588,12.4,1560776400000000000
18955,2019-06-17 13:15:00,53.947,12.4,1560777300000000000
18954,2019-06-17 13:30:00,52.814,16.4,1560778200000000000
18953,2019-06-17 13:45:00,53.613,13.2,1560779100000000000
18952,2019-06-17 14:00:00,52.302,4.4,1560780000000000000
18951,2019-06-17 14:15:00,55.439,-4.0,1560780900000000000
18950,2019-06-17 14:30:00,54.051,-2.22e-16,1560781800000000000
18949,2019-06-17 14:45:00,50.542,12.8,1560782700000000000
18948,2019-06-17 15:00:00,55.229,12.4,1560783600000000000
18947,2019-06-17 15:15:00,55.96,9.2,1560784500000000000
18946,2019-06-17 15:30:00,51.95,9.6,1560785400000000000
18945,2019-06-17 15:45:00,57.634,-6.4,1560786300000000000
18944,2019-06-17 16:00:00,50.852,-4.0,1560787200000000000
18943,2019-06-17 16:15:00,52.851,2.4,1560788100000000000
18942,2019-06-17 16:30:00,55.469,2.4,1560789000000000000
18941,2019-06-17 16:45:00,53.585,2.0,1560789900000000000
18940,2019-06-17 17:00:00,54.624,2.0,1560790800000000000
18939,2019-06-17 17:15:00,56.076,4.4,1560791700000000000
18938,2019-06-17 17:30:00,53.082,1.2,1560792600000000000
18937,2019-06-17 17:45:00,53.256,0.4,1560793500000000000
18936,2019-06-17 18:00:00,54.051,1.23,1560794400000000000
18935,2019-06-17 18:15:00,55.505,0.0,1560795300000000000
18934,2019-06-17 18:30:00,58.516,0.0,1560796200000000000
18933,2019-06-17 18:45:00,58.548,0.0,1560797100000000000
18932,2019-06-17 19:00:00,58.757,0.0,1560798000000000000
18931,2019-06-17 19:15:00,56.828,0.0,1560798900000000000
18930,2019-06-17 19:30:00,57.367,0.0,1560799800000000000
18929,2019-06-17 19:45:00,57.247,0.0,1560800700000000000
18928,2019-06-17 20:00:00,56.152,0.0,1560801600000000000
18927,2019-06-17 20:15:00,59.01,0.0,1560802500000000000
18926,2019-06-17 20:30:00,51.739,1.52,1560803400000000000
18925,2019-06-17 20:45:00,52.669,3.27,1560804300000000000
18924,2019-06-17 21:00:00,49.362,3.27,1560805200000000000
18923,2019-06-17 21:15:00,48.359,3.27,1560806100000000000
18922,2019-06-17 21:30:00,48.401,3.27,1560807000000000000
18921,2019-06-17 21:45:00,48.293,3.27,1560807900000000000
18920,2019-06-17 22:00:00,48.305,3.27,1560808800000000000
18919,2019-06-17 22:15:00,48.504,2.92,1560809700000000000
18918,2019-06-17 22:30:00,48.23,0.0,1560810600000000000
18917,2019-06-17 22:45:00,48.327,0.0,1560811500000000000
18916,2019-06-17 23:00:00,48.415,0.0,1560812400000000000
18915,2019-06-17 23:15:00,48.214,0.0,1560813300000000000
18914,2019-06-17 23:30:00,48.16,0.0,1560814200000000000
18913,2019-06-17 23:45:00,48.273,0.0,1560815100000000000
18912,2019-06-18 00:00:00,48.027,0.0,1560816000000000000
18911,2019-06-18 00:15:00,47.465,0.0,1560816900000000000
18910,2019-06-18 00:30:00,47.369,0.0,1560817800000000000
18909,2019-06-18 00:45:00,47.405,0.0,1560818700000000000
18908,2019-06-18 01:00:00,47.722,0.0,1560819600000000000
18907,2019-06-18 01:15:00,47.541,0.0,1560820500000000000
18906,2019-06-18 01:30:00,47.548,0.0,1560821400000000000
18905,2019-06-18 01:45:00,47.461,0.0,1560822300000000000
18904,2019-06-18 02:00:00,47.395,0.0,1560823200000000000
18903,2019-06-18 02:15:00,47.352,0.0,1560824100000000000
18902,2019-06-18 02:30:00,47.288,0.0,1560825000000000000
18901,2019-06-18 02:45:00,47.133,0.0,1560825900000000000
18900,2019-06-18 03:00:00,47.316,0.0,1560826800000000000
18899,2019-06-18 03:15:00,47.34,0.0,1560827700000000000
18898,2019-06-18 03:30:00,47.325,0.0,1560828600000000000
18897,2019-06-18 03:45:00,47.498,0.0,1560829500000000000
18896,2019-06-18 04:00:00,47.935,0.0,1560830400000000000
18895,2019-06-18 04:15:00,47.763,0.0,1560831300000000000
18894,2019-06-18 04:30:00,47.255,0.0,1560832200000000000
18893,2019-06-18 04:45:00,47.301,0.0,1560833100000000000
18892,2019-06-18 05:00:00,48.254,0.0,1560834000000000000
18891,2019-06-18 05:15:00,49.345,0.0,1560834900000000000
18890,2019-06-18 05:30:00,50.041,0.0,1560835800000000000
18889,2019-06-18 05:45:00,50.419,0.0,1560836700000000000
18888,2019-06-18 06:00:00,50.365,0.0,1560837600000000000
18887,2019-06-18 06:15:00,50.731,0.0,1560838500000000000
18886,2019-06-18 06:30:00,50.659,0.0,1560839400000000000
18885,2019-06-18 06:45:00,50.398,1.45,1560840300000000000
18884,2019-06-18 07:00:00,50.482,3.11,1560841200000000000
18883,2019-06-18 07:15:00,50.392,3.11,1560842100000000000
18882,2019-06-18 07:30:00,50.896,3.11,1560843000000000000
18881,2019-06-18 07:45:00,51.306,3.11,1560843900000000000
18880,2019-06-18 08:00:00,51.995,4.7,1560844800000000000
18879,2019-06-18 08:15:00,57.311,10.49,1560845700000000000
18878,2019-06-18 08:30:00,52.437,18.35,1560846600000000000
